time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-8-12 9:10:1,66,151.3,1.677133,1.448464,TRUE,TRUE,0,2.3875
2015-8-12 9:10:3,66,151.3,1.711542,1.482943,TRUE,TRUE,0,2.3875
2015-8-12 9:10:4,66,151.3,1.757422,1.563394,TRUE,TRUE,0,3.2775
2015-8-12 9:10:6,66,151.2,1.780362,1.643845,TRUE,TRUE,0,3.2775
2015-8-12 9:10:8,66,151.2,1.780362,1.689817,TRUE,TRUE,0,3.5
2015-8-12 9:10:9,66,151.1,1.723012,1.747282,TRUE,TRUE,0,3.5
2015-8-12 9:10:11,66,151,1.677133,1.804748,TRUE,TRUE,0,3.5
2015-8-12 9:10:12,66,151,1.608313,1.816241,TRUE,TRUE,0,3.5
2015-8-12 9:10:14,66,151,1.493615,1.770268,TRUE,TRUE,0,2.61
2015-8-12 9:10:16,66,150.9,1.516554,1.747282,TRUE,TRUE,0,2.61
2015-8-12 9:10:17,66,150.9,1.482145,1.689817,TRUE,TRUE,0,1.4975
2015-8-12 9:10:19,66,150.8,1.378916,1.666831,TRUE,TRUE,0,1.4975
2015-8-12 9:10:20,66,150.8,1.321566,1.609366,TRUE,TRUE,0,1.4975
2015-8-12 9:10:22,66,150.8,1.310097,1.528915,TRUE,TRUE,0,1.4975
2015-8-12 9:10:24,66,150.8,1.310097,1.47145,TRUE,TRUE,0,1.4975
2015-8-12 9:10:25,66,150.8,1.298627,1.505929,TRUE,TRUE,0,1.4975
2015-8-12 9:10:27,66,150.8,1.298627,1.505929,TRUE,TRUE,0,1.4975
2015-8-12 9:10:28,66,150.9,1.298627,1.47145,TRUE,TRUE,0,1.4975
2015-8-12 9:10:30,66,150.9,1.321566,1.413985,TRUE,TRUE,0,1.4975
2015-8-12 9:10:32,66,150.9,1.298627,1.310547,TRUE,TRUE,0,1.4975
2015-8-12 9:10:33,66,150.9,1.310097,1.276068,TRUE,TRUE,0,1.4975
2015-8-12 9:10:35,66,150.9,1.310097,1.287561,TRUE,TRUE,0,1.4975
2015-8-12 9:10:36,66,151,1.333036,1.287561,TRUE,TRUE,0,1.4975
2015-8-12 9:10:38,66,151,1.367446,1.241589,TRUE,TRUE,0,1.4975
2015-8-12 9:10:40,66,151,1.436265,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:41,66,151,1.470675,1.287561,TRUE,TRUE,0,1.4975
2015-8-12 9:10:43,66,151,1.470675,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:44,66,151,1.505085,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:46,66,151,1.539494,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:48,66,151.1,1.539494,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:49,66,151.1,1.528024,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:51,66,151.1,1.528024,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:52,66,151.1,1.528024,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:54,66,151.1,1.528024,1.276068,TRUE,TRUE,0,1.4975
2015-8-12 9:10:56,66,151,1.550964,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:57,66,151,1.550964,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:10:59,66,151,1.550964,1.264575,TRUE,TRUE,0,1.4975
2015-8-12 9:11:0,66,151,1.573904,1.299054,TRUE,TRUE,0,1.4975
2015-8-12 9:11:2,66,151,1.631253,1.287561,TRUE,TRUE,0,1.4975
2015-8-12 9:11:4,66,151,1.700073,1.299054,TRUE,TRUE,0,1.4975
2015-8-12 9:11:5,66.1,150.9,1.757422,1.310547,TRUE,TRUE,0,2.3875
2015-8-12 9:11:7,66.1,150.9,1.768892,1.32204,TRUE,TRUE,0,2.3875
