time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
2015-14-7-7:24:5,34.2,111.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:7,34.3,111.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:8,34.3,111.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:10,34.4,111.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:11,34.4,111.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:12,34.4,111.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:14,34.5,112.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:15,34.5,112.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:17,34.6,112.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:18,34.6,113.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:19,34.7,113.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:21,34.7,114.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:22,34.8,114.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:24,34.8,114.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:25,34.9,115.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:26,35.0,115.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:28,35.0,115.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:29,35.1,116.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:31,35.1,116.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:32,35.2,116.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:33,35.2,116.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:35,35.3,117.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:36,35.3,117.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:38,35.4,118.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:39,35.5,118.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:40,35.5,118.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:42,35.6,118.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:43,35.7,119.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:45,35.7,119.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:46,35.8,119.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:47,35.8,119.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:49,35.9,120.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:50,36.0,120.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:52,36.0,120.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:53,36.0,121.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:54,36.1,121.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:56,36.2,121.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:57,36.2,121.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:59,36.3,122.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:0,36.3,122.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:2,36.4,122.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:3,36.5,122.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:4,36.5,122.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:6,36.6,123.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:7,36.6,123.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:9,36.7,123.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:10,36.8,123.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:11,36.8,123.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:13,36.9,124.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:14,37.0,124.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:16,37.0,124.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:17,37.0,124.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:18,37.1,124.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:20,37.2,124.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:21,37.3,124.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:23,37.3,124.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:24,37.4,125.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:25,37.4,125.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:27,37.5,125.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:28,37.6,125.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:30,37.6,125.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:31,37.7,125.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:32,37.8,126.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:34,37.8,126.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:35,37.8,126.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:37,37.9,126.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:38,38.0,127.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:39,38.0,127.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:41,38.1,127.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:42,38.1,127.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:44,38.2,128.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:45,38.3,128.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:46,38.3,128.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:48,38.4,128.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:49,38.5,128.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:51,38.6,129.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:52,38.6,129.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:53,38.7,129.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:55,38.8,129.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:56,38.8,129.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:58,38.8,129.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:25:59,38.9,129.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:0,39.0,129.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:2,39.0,130.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:3,39.1,130.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:5,39.2,130.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:6,39.2,130.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:7,39.3,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:9,39.4,130.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:10,39.4,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:12,39.5,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:13,39.6,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:14,39.6,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:16,39.7,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:17,39.8,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:19,39.8,130.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:20,39.9,130.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:21,40.0,130.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:23,40.0,131.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:24,40.1,131.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:26,40.1,131.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:27,40.2,131.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:28,40.3,131.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:30,40.3,131.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:31,40.4,131.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:33,40.5,131.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:34,40.5,131.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:35,40.6,131.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:37,40.7,131.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:38,40.7,131.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:40,40.8,132.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:41,40.8,132.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:42,40.9,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:44,41.0,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:45,41.0,132.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:47,41.0,132.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:48,41.1,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:49,41.2,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:51,41.2,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:52,41.3,132.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:54,41.4,132.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:55,41.5,132.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:56,41.5,133.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:58,41.6,133.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:26:59,41.7,133.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:1,41.7,133.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:2,41.8,133.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:3,41.8,133.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:5,41.9,133.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:6,42.0,133.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:8,42.0,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:9,42.1,134.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:10,42.2,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:12,42.2,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:13,42.3,134.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:15,42.3,134.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:16,42.4,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:17,42.5,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:19,42.5,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:20,42.6,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:22,42.6,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:23,42.7,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:24,42.8,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:26,42.8,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:27,42.8,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:29,42.9,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:30,43.0,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:31,43.0,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:33,43.0,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:34,43.1,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:36,43.2,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:37,43.2,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:38,43.2,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:40,43.3,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:41,43.4,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:43,43.4,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:44,43.5,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:45,43.6,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:47,43.6,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:48,43.7,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:50,43.8,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:51,43.9,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:52,43.9,134.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:54,44.0,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:55,44.0,133.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:57,44.1,133.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:58,44.2,133.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:27:59,44.2,133.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:1,44.3,133.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:2,44.4,133.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:4,44.4,133.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:5,44.5,133.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:6,44.5,133.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:8,44.5,133.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:9,44.6,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:11,44.6,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:12,44.7,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:13,44.7,134.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:15,44.8,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:16,44.8,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:18,44.9,134.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:19,44.9,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:20,45.0,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:22,45.0,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:23,45.0,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:25,45.1,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:26,45.2,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:27,45.2,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:29,45.2,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:30,45.3,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:32,45.3,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:33,45.4,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:34,45.4,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:36,45.5,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:37,45.5,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:39,45.5,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:40,45.6,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:41,45.7,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:43,45.7,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:44,45.7,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:46,45.8,135.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:47,45.9,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:48,45.9,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:50,46.0,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:51,46.0,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:53,46.1,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:54,46.1,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:55,46.2,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:57,46.2,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:28:58,46.3,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:0,46.3,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:1,46.4,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:2,46.4,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:4,46.5,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:5,46.6,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:7,46.6,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:8,46.7,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:9,46.8,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:11,46.8,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:12,46.8,134.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:14,46.9,134.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:15,46.9,134.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:16,47.0,134.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:18,47.0,134.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:19,47.0,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:21,47.1,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:22,47.2,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:23,47.2,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:25,47.3,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:26,47.3,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:28,47.4,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:29,47.4,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:30,47.5,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:32,47.5,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:33,47.6,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:35,47.6,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:36,47.6,134.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:37,47.7,134.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:39,47.7,134.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:40,47.8,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:42,47.8,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:43,47.9,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:44,48.0,134.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:46,48.0,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:47,48.1,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:49,48.2,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:50,48.2,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:51,48.2,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:53,48.3,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:54,48.4,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:56,48.4,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:57,48.4,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:29:58,48.5,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:0,48.5,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:1,48.5,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:3,48.6,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:4,48.6,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:5,48.7,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:7,48.8,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:8,48.7,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:10,48.8,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:11,48.8,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:12,48.8,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:14,48.9,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:15,48.9,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:17,49.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:18,49.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:19,49.1,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:21,49.1,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:22,49.2,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:24,49.2,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:25,49.2,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:26,49.2,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:28,49.3,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:29,49.3,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:31,49.4,135.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:32,49.4,135.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:33,49.4,135.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:35,49.5,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:36,49.5,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:38,49.5,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:39,49.6,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:40,49.7,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:42,49.7,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:43,49.7,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:45,49.8,134.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:46,49.8,134.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:47,49.8,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:49,49.9,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:50,50.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:52,50.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:53,50.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:54,50.0,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:56,50.0,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:57,50.1,135.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:30:59,50.1,135.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:0,50.2,135.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:1,50.2,135.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:3,50.3,135.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:4,50.2,135.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:6,50.4,135.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:7,50.4,135.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:31:8,50.4,135.6,0.014,3.42e-4,TRUE,TRUE,0.0
