time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
2015-13-7-16:20:31,63.3,135.7,1.998289,1.862213,TRUE,FALSE,1.5
2015-13-7-16:20:32,63.3,135.6,2.044169,1.873706,TRUE,FALSE,1.5
2015-13-7-16:20:33,63.3,135.6,2.009759,1.862213,TRUE,FALSE,1.5
2015-13-7-16:20:35,63.3,135.6,1.96388,1.977143,TRUE,FALSE,1.5
2015-13-7-16:20:36,63.3,135.6,1.95241,1.908185,TRUE,FALSE,1.5
2015-13-7-16:20:38,63.3,135.6,1.90653,1.931171,TRUE,FALSE,1.5
2015-13-7-16:20:39,63.2,135.5,1.895061,1.931171,TRUE,FALSE,1.5
2015-13-7-16:20:40,63.3,135.5,1.883591,1.896692,TRUE,FALSE,1.5
2015-13-7-16:20:42,63.2,135.4,1.90653,1.908185,TRUE,FALSE,1.5
2015-13-7-16:20:43,63.2,135.3,1.872121,1.942664,TRUE,FALSE,1.5
2015-13-7-16:20:45,63.3,135.2,1.883591,1.908185,TRUE,FALSE,1.3
2015-13-7-16:20:46,63.3,135.1,1.837711,1.908185,TRUE,FALSE,1.3
2015-13-7-16:20:47,63.3,135,1.837711,1.931171,TRUE,FALSE,1.3
2015-13-7-16:20:49,63.3,134.9,1.826241,1.942664,TRUE,FALSE,1.3
2015-13-7-16:20:50,63.3,134.8,1.826241,1.919678,TRUE,FALSE,1.3
2015-13-7-16:20:52,63.3,134.7,1.826241,1.919678,TRUE,FALSE,1.3
2015-13-7-16:20:53,63.3,134.6,1.826241,1.942664,TRUE,FALSE,1.3
2015-13-7-16:20:54,63.4,134.5,1.826241,1.931171,TRUE,FALSE,1.3
2015-13-7-16:20:56,63.4,134.4,1.826241,1.919678,TRUE,FALSE,1.3
2015-13-7-16:20:57,63.4,134.3,1.849181,1.862213,TRUE,FALSE,1.3
2015-13-7-16:20:59,63.4,134.2,1.849181,1.85072,TRUE,FALSE,1.3
2015-13-7-16:21:0,63.4,134.2,1.860651,1.781762,TRUE,FALSE,1.3
2015-13-7-16:21:2,63.4,134.1,1.94094,1.827734,TRUE,FALSE,1.3
2015-13-7-16:21:3,63.4,134,1.860651,1.896692,TRUE,FALSE,1.3
2015-13-7-16:21:4,63.4,134,1.918,1.896692,TRUE,FALSE,1.3
2015-13-7-16:21:6,63.4,134,1.849181,1.908185,TRUE,FALSE,1.3
2015-13-7-16:21:7,63.4,134,1.90653,2.000129,TRUE,FALSE,1.1
2015-13-7-16:21:9,63.4,133.9,1.849181,1.931171,TRUE,FALSE,1.1
2015-13-7-16:21:10,63.3,133.9,1.860651,1.942664,TRUE,FALSE,1.1
2015-13-7-16:21:11,63.3,133.9,1.872121,1.931171,TRUE,FALSE,1.1
2015-13-7-16:21:13,63.3,133.9,1.849181,1.96565,TRUE,FALSE,1.1
2015-13-7-16:21:14,63.3,134,1.849181,1.954157,TRUE,FALSE,1.1
2015-13-7-16:21:16,63.3,134,1.860651,1.96565,TRUE,FALSE,1.1
2015-13-7-16:21:17,63.3,134.1,1.814771,1.988636,TRUE,FALSE,1.1
2015-13-7-16:21:18,63.3,134,1.837711,1.977143,TRUE,FALSE,1.1
2015-13-7-16:21:20,63.4,134,1.814771,1.942664,TRUE,FALSE,1.1
2015-13-7-16:21:21,63.3,134,1.780362,1.931171,TRUE,FALSE,1.1
2015-13-7-16:21:23,63.3,134.1,1.780362,1.85072,TRUE,FALSE,1.1
2015-13-7-16:21:24,63.3,134.3,1.757422,1.873706,TRUE,FALSE,1.1
2015-13-7-16:21:25,63.3,134.5,1.723012,1.85072,TRUE,FALSE,1.1
2015-13-7-16:21:27,63.3,134.5,1.734482,1.770268,TRUE,FALSE,1.1
2015-13-7-16:21:28,63.3,134.5,1.745952,1.770268,TRUE,FALSE,1.1
2015-13-7-16:21:30,63.3,134.5,1.814771,1.712803,TRUE,FALSE,1.1
2015-13-7-16:21:31,63.3,134.5,1.837711,1.689817,TRUE,FALSE,1.1
2015-13-7-16:21:32,63.3,134.5,1.837711,1.689817,TRUE,FALSE,1.1
2015-13-7-16:21:34,63.3,134.5,1.849181,1.712803,TRUE,FALSE,1.1
2015-13-7-16:21:35,63.4,134.5,1.837711,1.712803,TRUE,FALSE,1.1
2015-13-7-16:21:37,63.4,134.6,1.814771,1.724296,TRUE,FALSE,1.1
2015-13-7-16:21:38,63.4,134.7,1.826241,1.724296,TRUE,FALSE,1.1
2015-13-7-16:21:39,63.3,134.7,1.837711,1.689817,TRUE,FALSE,1.1
2015-13-7-16:21:41,63.3,134.7,1.883591,1.689817,TRUE,FALSE,1.1
2015-13-7-16:21:42,63.3,134.7,1.97535,1.689817,TRUE,FALSE,1.1
2015-13-7-16:21:44,63.3,134.7,2.032699,1.678324,TRUE,FALSE,1.1
2015-13-7-16:21:45,63.3,134.7,1.98682,1.747282,TRUE,FALSE,1.1
2015-13-7-16:21:46,63.4,134.8,1.98682,1.816241,TRUE,FALSE,1.1
2015-13-7-16:21:48,63.4,134.8,2.032699,1.804748,TRUE,FALSE,1.1
2015-13-7-16:21:49,63.3,135,2.067109,1.85072,TRUE,FALSE,1.1
2015-13-7-16:21:51,63.3,135,1.96388,1.862213,TRUE,FALSE,1.1
2015-13-7-16:21:52,63.3,135,1.883591,1.827734,TRUE,FALSE,1.1
2015-13-7-16:21:53,63.3,135,1.95241,1.827734,TRUE,FALSE,1.1
2015-13-7-16:21:55,63.3,134.9,1.97535,1.839227,TRUE,FALSE,1.1
2015-13-7-16:21:56,63.3,134.9,1.96388,1.770268,TRUE,FALSE,1.1
2015-13-7-16:21:58,63.2,135,2.067109,1.885199,TRUE,FALSE,1.1
2015-13-7-16:21:59,63.2,135,2.239157,1.908185,TRUE,FALSE,1.1
2015-13-7-16:22:0,63.2,135,1.92947,1.793254,TRUE,FALSE,1.1
2015-13-7-16:22:2,63.3,135.1,1.849181,1.919678,TRUE,FALSE,1.1
2015-13-7-16:22:3,63.3,135.1,1.860651,2.161031,TRUE,FALSE,1.1
2015-13-7-16:22:5,63.3,135.2,1.883591,2.275962,TRUE,FALSE,1.1
2015-13-7-16:22:6,63.3,135.3,1.883591,2.069087,TRUE,FALSE,1.1
2015-13-7-16:22:7,63.4,135.4,1.94094,2.023115,TRUE,FALSE,1.1
2015-13-7-16:22:9,63.3,135.4,1.97535,2.000129,TRUE,FALSE,1.1
2015-13-7-16:22:10,63.3,135.4,2.009759,2.000129,TRUE,FALSE,1.1
2015-13-7-16:22:12,63.3,135.4,1.998289,1.96565,TRUE,FALSE,1.1
2015-13-7-16:22:13,63.3,135.4,1.97535,2.057594,TRUE,FALSE,1.1
2015-13-7-16:22:14,63.4,135.3,1.97535,2.057594,TRUE,FALSE,1.1
2015-13-7-16:22:16,63.3,135.3,1.97535,2.057594,TRUE,FALSE,1.1
2015-13-7-16:22:17,63.3,135.3,1.96388,2.069087,TRUE,FALSE,1.1
2015-13-7-16:22:19,63.4,135.3,1.95241,2.057594,TRUE,FALSE,1.1
2015-13-7-16:22:20,63.4,135.3,1.94094,2.046101,TRUE,FALSE,1.1
2015-13-7-16:22:21,63.4,135.3,1.918,2.046101,TRUE,FALSE,1.1
2015-13-7-16:22:23,63.4,135.3,2.021229,2.011622,TRUE,FALSE,1.1
2015-13-7-16:22:24,63.4,135.2,2.055639,2.000129,TRUE,FALSE,1.1
2015-13-7-16:22:26,63.4,135.2,2.009759,1.977143,TRUE,FALSE,1.1
2015-13-7-16:22:27,63.4,135.2,2.021229,1.896692,TRUE,FALSE,1.1
2015-13-7-16:22:28,63.5,135.2,2.044169,1.885199,TRUE,FALSE,1.1
2015-13-7-16:22:30,63.4,135.2,2.112988,2.011622,TRUE,FALSE,1.1
2015-13-7-16:22:31,63.5,135.1,2.112988,2.023115,TRUE,FALSE,1.1
2015-13-7-16:22:33,63.5,135.1,2.078579,2.023115,TRUE,FALSE,1.1
2015-13-7-16:22:34,63.5,135,2.067109,1.977143,TRUE,FALSE,1.1
2015-13-7-16:22:35,63.5,134.9,2.078579,2.011622,TRUE,FALSE,1.1
2015-13-7-16:22:37,63.5,134.9,2.124458,1.988636,TRUE,FALSE,1.1
2015-13-7-16:22:38,63.5,134.9,2.112988,2.011622,TRUE,FALSE,1.1
2015-13-7-16:22:40,63.6,134.8,2.112988,1.931171,TRUE,FALSE,1.1
2015-13-7-16:22:41,63.6,134.7,2.090049,1.942664,TRUE,FALSE,1.1
2015-13-7-16:22:43,63.6,134.7,2.078579,1.919678,TRUE,FALSE,1.6
2015-13-7-16:22:44,63.6,134.7,2.044169,1.931171,TRUE,FALSE,1.6
2015-13-7-16:22:45,63.5,134.6,2.090049,1.954157,TRUE,FALSE,1.6
2015-13-7-16:22:47,63.5,134.5,2.055639,1.954157,TRUE,FALSE,1.6
2015-13-7-16:22:48,63.6,134.6,2.055639,1.96565,TRUE,FALSE,1.6
2015-13-7-16:22:50,63.6,134.5,2.067109,1.96565,TRUE,FALSE,1.6
2015-13-7-16:22:51,63.6,134.5,2.055639,1.954157,TRUE,FALSE,1.6
2015-13-7-16:22:52,63.6,134.5,2.078579,1.942664,TRUE,FALSE,1.6
2015-13-7-16:22:54,63.6,134.4,2.101518,1.954157,TRUE,FALSE,1.8
2015-13-7-16:22:55,63.5,134.4,2.112988,1.931171,TRUE,FALSE,1.8
2015-13-7-16:22:57,63.5,134.3,2.112988,1.896692,TRUE,FALSE,1.8
2015-13-7-16:22:58,63.5,134.3,2.124458,1.908185,TRUE,FALSE,1.8
2015-13-7-16:22:59,63.5,134.3,2.101518,1.908185,TRUE,FALSE,1.8
2015-13-7-16:23:1,63.5,134.3,2.078579,1.919678,TRUE,FALSE,1.8
2015-13-7-16:23:2,63.5,134.2,2.067109,1.942664,TRUE,FALSE,2.5
2015-13-7-16:23:4,63.5,134.2,2.078579,1.931171,TRUE,FALSE,2.5
2015-13-7-16:23:5,63.5,134.1,2.112988,1.931171,TRUE,FALSE,2.5
2015-13-7-16:23:6,63.6,134.1,2.124458,1.96565,TRUE,FALSE,2.5
2015-13-7-16:23:8,63.6,134.1,2.124458,2.023115,TRUE,FALSE,2.5
2015-13-7-16:23:9,63.6,134.1,2.124458,2.034608,TRUE,FALSE,2.5
2015-13-7-16:23:11,63.6,134.1,2.124458,2.011622,TRUE,FALSE,2
2015-13-7-16:23:12,63.6,134.2,2.112988,1.977143,TRUE,FALSE,2
2015-13-7-16:23:13,63.6,134.2,2.101518,2.000129,TRUE,FALSE,2
2015-13-7-16:23:15,63.6,134.2,2.101518,1.931171,TRUE,FALSE,2
2015-13-7-16:23:16,63.6,134.2,2.067109,1.977143,TRUE,FALSE,2
2015-13-7-16:23:18,63.6,134.3,2.078579,1.942664,TRUE,FALSE,2
2015-13-7-16:23:19,63.6,134.3,2.112988,1.919678,TRUE,FALSE,2
2015-13-7-16:23:20,63.6,134.3,2.101518,1.908185,TRUE,FALSE,2
2015-13-7-16:23:22,63.6,134.4,2.135928,1.885199,TRUE,FALSE,2
2015-13-7-16:23:23,63.5,134.4,2.147398,1.896692,TRUE,FALSE,2
2015-13-7-16:23:25,63.5,134.5,2.112988,1.896692,TRUE,FALSE,2
2015-13-7-16:23:26,63.5,134.5,2.135928,1.919678,TRUE,FALSE,2
2015-13-7-16:23:27,63.5,134.6,2.135928,1.942664,TRUE,FALSE,2
2015-13-7-16:23:29,63.5,134.7,2.078579,1.919678,TRUE,FALSE,2
2015-13-7-16:23:30,63.5,134.7,2.078579,2.023115,TRUE,FALSE,2
2015-13-7-16:23:32,63.5,134.7,2.044169,1.942664,TRUE,FALSE,2
2015-13-7-16:23:33,63.5,134.8,2.009759,1.885199,TRUE,FALSE,2
2015-13-7-16:23:34,63.5,134.9,2.032699,1.862213,TRUE,FALSE,2
2015-13-7-16:23:36,63.5,134.9,2.044169,1.862213,TRUE,FALSE,2
2015-13-7-16:23:37,63.6,134.9,2.044169,1.839227,TRUE,FALSE,2
2015-13-7-16:23:39,63.6,134.9,2.067109,1.873706,TRUE,FALSE,2
2015-13-7-16:23:40,63.6,135,2.078579,1.85072,TRUE,FALSE,2
2015-13-7-16:23:41,63.7,135.1,2.044169,1.85072,TRUE,FALSE,2
2015-13-7-16:23:43,63.7,135.3,1.998289,1.862213,TRUE,FALSE,2
2015-13-7-16:23:44,63.7,135.3,1.998289,1.85072,TRUE,FALSE,2
2015-13-7-16:23:46,63.7,135.4,1.98682,1.85072,TRUE,FALSE,2
2015-13-7-16:23:47,63.7,135.4,2.353856,1.873706,TRUE,FALSE,2
2015-13-7-16:23:48,63.7,135.5,1.791832,1.885199,TRUE,FALSE,2
2015-13-7-16:23:50,63.7,135.6,1.791832,1.839227,TRUE,FALSE,2
2015-13-7-16:23:51,63.6,135.6,1.837711,1.873706,TRUE,FALSE,2
2015-13-7-16:23:53,63.6,135.7,1.849181,1.70131,TRUE,FALSE,2
2015-13-7-16:23:54,63.5,135.7,1.837711,1.609366,TRUE,FALSE,2
2015-13-7-16:23:55,63.6,135.8,1.837711,1.666831,TRUE,FALSE,2
2015-13-7-16:23:57,63.5,135.9,1.883591,1.666831,TRUE,FALSE,2
2015-13-7-16:23:58,63.5,135.9,1.97535,1.620859,TRUE,FALSE,2
2015-13-7-16:24:0,63.5,136,1.98682,1.678324,TRUE,FALSE,2
2015-13-7-16:24:1,63.5,136.1,2.009759,1.758775,TRUE,FALSE,2
2015-13-7-16:24:2,63.5,136.1,2.021229,1.816241,TRUE,FALSE,2
2015-13-7-16:24:4,63.5,136.2,2.021229,1.816241,TRUE,FALSE,1.8
2015-13-7-16:24:5,63.5,136.2,2.044169,1.804748,TRUE,FALSE,1.8
2015-13-7-16:24:7,63.5,136.2,2.032699,1.827734,TRUE,FALSE,1.8
2015-13-7-16:24:8,63.5,136.3,2.009759,1.839227,TRUE,FALSE,1.8
2015-13-7-16:24:10,63.6,136.3,1.998289,1.839227,TRUE,FALSE,1.8
2015-13-7-16:24:11,63.6,136.3,1.96388,1.85072,TRUE,FALSE,1.8
2015-13-7-16:24:12,63.6,136.3,1.94094,1.862213,TRUE,FALSE,1.8
2015-13-7-16:24:14,63.6,136.3,1.918,1.862213,TRUE,FALSE,1.8
2015-13-7-16:24:15,63.6,136.3,1.918,1.827734,TRUE,FALSE,1.8
2015-13-7-16:24:17,63.6,136.3,1.96388,1.816241,TRUE,FALSE,1.8
2015-13-7-16:24:18,63.6,136.4,1.94094,1.793254,TRUE,FALSE,1.8
2015-13-7-16:24:19,63.6,136.4,1.90653,1.793254,TRUE,FALSE,1.8
2015-13-7-16:24:21,63.6,136.4,1.90653,1.839227,TRUE,FALSE,1.8
2015-13-7-16:24:22,63.6,136.4,1.918,1.804748,TRUE,FALSE,1.8
2015-13-7-16:24:24,63.5,136.3,1.883591,1.758775,TRUE,FALSE,1.8
2015-13-7-16:24:25,63.5,136.2,1.883591,1.735789,TRUE,FALSE,1.8
2015-13-7-16:24:26,63.5,136.2,1.883591,1.735789,TRUE,FALSE,1.8
2015-13-7-16:24:28,63.5,136.1,1.837711,1.735789,TRUE,FALSE,1.8
2015-13-7-16:24:29,63.5,136,1.826241,1.712803,TRUE,FALSE,1.8
2015-13-7-16:24:31,63.5,135.9,1.814771,1.678324,TRUE,FALSE,1.8
2015-13-7-16:24:32,63.5,135.7,1.814771,1.678324,TRUE,FALSE,1.8
2015-13-7-16:24:33,63.6,135.7,1.791832,1.655338,TRUE,FALSE,1.8
2015-13-7-16:24:35,63.6,135.6,1.768892,1.643845,TRUE,FALSE,1.8
2015-13-7-16:24:36,63.7,135.4,1.883591,1.632352,TRUE,FALSE,1.8
2015-13-7-16:24:38,63.7,135.3,1.745952,1.609366,TRUE,FALSE,1.8
2015-13-7-16:24:39,63.7,135.3,1.803301,1.632352,TRUE,FALSE,1.8
2015-13-7-16:24:40,63.7,135.1,1.826241,1.70131,TRUE,FALSE,1.8
2015-13-7-16:24:42,63.7,135,1.837711,1.655338,TRUE,FALSE,1.8
2015-13-7-16:24:43,63.7,134.9,1.860651,1.655338,TRUE,FALSE,1.8
2015-13-7-16:24:45,63.8,134.8,1.814771,1.678324,TRUE,FALSE,1.8
2015-13-7-16:24:46,63.8,134.7,1.814771,1.689817,TRUE,FALSE,1.8
2015-13-7-16:24:47,63.8,134.6,1.837711,1.70131,TRUE,FALSE,1.8
2015-13-7-16:24:49,63.8,134.5,1.826241,1.689817,TRUE,FALSE,1.8
2015-13-7-16:24:50,63.8,134.5,1.849181,1.689817,TRUE,FALSE,1.8
2015-13-7-16:24:52,63.8,134.4,1.883591,1.747282,TRUE,FALSE,1.8
2015-13-7-16:24:53,63.8,134.3,1.883591,1.70131,TRUE,FALSE,1.8
2015-13-7-16:24:54,63.8,134.2,1.814771,1.712803,TRUE,FALSE,1.8
2015-13-7-16:24:56,63.7,134.2,1.791832,1.735789,TRUE,FALSE,1.8
2015-13-7-16:24:57,63.7,134.2,1.803301,1.758775,TRUE,FALSE,1.8
2015-13-7-16:24:59,63.7,134.2,1.814771,1.689817,TRUE,FALSE,1.8
2015-13-7-16:25:0,63.7,134.2,1.860651,1.712803,TRUE,FALSE,1.8
2015-13-7-16:25:1,63.7,134.2,1.883591,1.689817,TRUE,FALSE,1.8
2015-13-7-16:25:3,63.7,134.2,1.883591,1.758775,TRUE,FALSE,1.8
2015-13-7-16:25:4,63.7,134.1,1.95241,1.804748,TRUE,FALSE,1.8
2015-13-7-16:25:6,63.6,134.1,1.998289,1.862213,TRUE,FALSE,1.8
2015-13-7-16:25:7,63.6,134.1,2.009759,1.862213,TRUE,FALSE,1.8
2015-13-7-16:25:8,63.6,134.1,1.98682,1.862213,TRUE,FALSE,1.8
2015-13-7-16:25:10,63.6,134,2.009759,1.908185,TRUE,FALSE,1.8
2015-13-7-16:25:11,63.6,134,2.021229,1.885199,TRUE,FALSE,1.8
2015-13-7-16:25:13,63.6,134.1,2.009759,1.885199,TRUE,FALSE,1.8
2015-13-7-16:25:14,63.7,134.1,2.009759,1.896692,TRUE,FALSE,1.8
2015-13-7-16:25:15,63.7,134.1,1.98682,1.885199,TRUE,FALSE,1.6
2015-13-7-16:25:17,63.7,134.2,1.97535,1.896692,TRUE,FALSE,1.6
2015-13-7-16:25:18,63.7,134.2,1.95241,1.908185,TRUE,FALSE,1.6
2015-13-7-16:25:20,63.7,134.2,1.90653,1.942664,TRUE,FALSE,1.6
2015-13-7-16:25:21,63.7,134.3,1.872121,1.896692,TRUE,FALSE,1.6
2015-13-7-16:25:22,63.7,134.4,1.860651,1.885199,TRUE,FALSE,1.6
2015-13-7-16:25:24,63.7,134.5,1.895061,1.919678,TRUE,FALSE,2
2015-13-7-16:25:25,63.7,134.6,1.90653,1.862213,TRUE,FALSE,2
2015-13-7-16:25:27,63.7,134.7,1.92947,1.862213,TRUE,FALSE,2
2015-13-7-16:25:28,63.7,134.7,1.918,1.885199,TRUE,FALSE,2
2015-13-7-16:25:29,63.7,134.8,1.92947,1.896692,TRUE,FALSE,2
2015-13-7-16:25:31,63.7,134.9,1.96388,1.908185,TRUE,FALSE,2
2015-13-7-16:25:32,63.7,135,2.009759,1.862213,TRUE,FALSE,2
2015-13-7-16:25:34,63.7,135,2.044169,1.862213,TRUE,FALSE,2
2015-13-7-16:25:35,63.7,135.2,2.078579,1.931171,TRUE,FALSE,2
2015-13-7-16:25:36,63.8,135.3,2.067109,2.000129,TRUE,FALSE,2
2015-13-7-16:25:38,63.8,135.4,2.067109,2.000129,TRUE,FALSE,2
2015-13-7-16:25:39,63.8,135.5,2.044169,1.988636,TRUE,FALSE,2
2015-13-7-16:25:41,63.8,135.5,2.044169,1.977143,TRUE,FALSE,2
2015-13-7-16:25:42,63.8,135.5,2.021229,2.000129,TRUE,FALSE,2
2015-13-7-16:25:44,63.8,135.5,2.009759,2.023115,TRUE,FALSE,2
2015-13-7-16:25:45,63.8,135.5,2.021229,2.057594,TRUE,FALSE,2
2015-13-7-16:25:46,63.9,135.6,2.067109,2.046101,TRUE,FALSE,2
2015-13-7-16:25:48,63.9,135.5,2.044169,2.057594,TRUE,FALSE,2
2015-13-7-16:25:49,63.9,135.6,2.021229,2.023115,TRUE,FALSE,2
2015-13-7-16:25:51,63.9,135.5,2.009759,2.069087,TRUE,FALSE,2
2015-13-7-16:25:52,63.9,135.5,1.998289,2.069087,TRUE,FALSE,2
2015-13-7-16:25:53,63.9,135.5,1.97535,2.057594,TRUE,FALSE,2
2015-13-7-16:25:55,63.9,135.5,1.95241,2.057594,TRUE,FALSE,2
2015-13-7-16:25:56,63.9,135.5,1.95241,2.103566,TRUE,FALSE,2
2015-13-7-16:25:58,63.8,135.6,2.101518,2.057594,TRUE,FALSE,2
2015-13-7-16:25:59,63.8,135.5,2.044169,2.011622,TRUE,FALSE,2
2015-13-7-16:26:0,63.8,135.5,2.032699,2.000129,TRUE,FALSE,2
2015-13-7-16:26:2,63.7,135.6,1.94094,2.069087,TRUE,FALSE,2
2015-13-7-16:26:3,63.8,135.9,1.95241,2.069087,TRUE,FALSE,2.5
2015-13-7-16:26:5,63.8,135.9,2.044169,2.103566,TRUE,FALSE,2.5
2015-13-7-16:26:6,63.7,136,2.090049,2.034608,TRUE,FALSE,2.5
2015-13-7-16:26:7,63.8,136.1,2.032699,2.000129,TRUE,FALSE,2.5
2015-13-7-16:26:9,63.8,136.2,1.98682,2.023115,TRUE,FALSE,2.5
2015-13-7-16:26:10,63.8,136.2,2.009759,2.000129,TRUE,FALSE,2.5
2015-13-7-16:26:12,63.8,136.2,2.009759,1.977143,TRUE,FALSE,2.5
2015-13-7-16:26:13,63.8,136.3,1.97535,1.954157,TRUE,FALSE,2.5
2015-13-7-16:26:14,63.8,136.3,1.895061,1.96565,TRUE,FALSE,2.5
2015-13-7-16:26:16,63.8,136.3,1.849181,1.942664,TRUE,FALSE,2.5
2015-13-7-16:26:17,63.8,136.2,1.860651,1.942664,TRUE,FALSE,2.5
2015-13-7-16:26:19,63.8,136.1,1.849181,1.885199,TRUE,FALSE,2.5
2015-13-7-16:26:20,63.7,135.9,1.826241,1.896692,TRUE,FALSE,2.5
2015-13-7-16:26:21,63.8,135.8,1.768892,1.873706,TRUE,FALSE,1.9
2015-13-7-16:26:23,63.8,135.7,1.734482,1.862213,TRUE,FALSE,1.9
2015-13-7-16:26:24,63.8,135.6,1.711542,1.85072,TRUE,FALSE,1.9
2015-13-7-16:26:26,63.8,135.5,1.642723,1.804748,TRUE,FALSE,1.9
2015-13-7-16:26:27,63.8,135.3,1.723012,1.770268,TRUE,FALSE,1.9
2015-13-7-16:26:28,63.7,135.3,1.803301,1.747282,TRUE,FALSE,1.9
2015-13-7-16:26:30,63.7,135.1,1.826241,1.666831,TRUE,FALSE,1.9
2015-13-7-16:26:31,63.7,135,1.849181,1.735789,TRUE,FALSE,1.9
2015-13-7-16:26:33,63.7,135,1.872121,1.781762,TRUE,FALSE,1.9
2015-13-7-16:26:34,63.7,134.9,1.895061,1.793254,TRUE,FALSE,1.9
2015-13-7-16:26:35,63.7,134.8,1.895061,1.804748,TRUE,FALSE,1.9
2015-13-7-16:26:37,63.7,134.8,1.895061,1.793254,TRUE,FALSE,1.9
2015-13-7-16:26:38,63.7,134.7,1.883591,1.770268,TRUE,FALSE,1.9
2015-13-7-16:26:40,63.7,134.7,1.860651,1.793254,TRUE,FALSE,1.9
2015-13-7-16:26:41,63.7,134.6,1.860651,1.793254,TRUE,FALSE,1.9
2015-13-7-16:26:42,63.7,134.5,1.837711,1.793254,TRUE,FALSE,1.9
2015-13-7-16:26:44,63.7,134.5,1.780362,1.781762,TRUE,FALSE,1.9
2015-13-7-16:26:45,63.7,134.4,1.757422,1.781762,TRUE,FALSE,1.9
2015-13-7-16:26:47,63.8,134.4,1.745952,1.758775,TRUE,FALSE,1.9
2015-13-7-16:26:48,63.7,134.4,1.780362,1.770268,TRUE,FALSE,1.9
2015-13-7-16:26:49,63.8,134.3,1.780362,1.747282,TRUE,FALSE,1.9
2015-13-7-16:26:51,63.7,134.3,1.757422,1.770268,TRUE,FALSE,1.9
2015-13-7-16:26:52,63.8,134.2,1.734482,1.804748,TRUE,FALSE,1.9
2015-13-7-16:26:54,63.8,134.2,1.780362,1.816241,TRUE,FALSE,1.9
2015-13-7-16:26:55,63.8,134.2,1.768892,1.781762,TRUE,FALSE,1.9
2015-13-7-16:26:56,63.9,134.2,1.768892,1.758775,TRUE,FALSE,1.9
2015-13-7-16:26:58,63.9,134.2,1.757422,1.770268,TRUE,FALSE,1.9
2015-13-7-16:26:59,63.9,134.3,1.757422,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:1,63.9,134.3,1.768892,1.781762,TRUE,FALSE,1.9
2015-13-7-16:27:2,63.9,134.4,1.757422,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:3,63.9,134.4,1.757422,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:5,63.9,134.5,1.734482,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:6,63.8,134.5,1.734482,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:8,63.9,134.6,1.711542,1.735789,TRUE,FALSE,1.9
2015-13-7-16:27:9,63.9,134.7,1.711542,1.712803,TRUE,FALSE,1.9
2015-13-7-16:27:10,64,134.9,1.757422,1.735789,TRUE,FALSE,1.9
2015-13-7-16:27:12,64,135,1.757422,1.747282,TRUE,FALSE,1.9
2015-13-7-16:27:13,63.9,135,1.734482,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:15,64,135,1.745952,1.793254,TRUE,FALSE,1.9
2015-13-7-16:27:16,64,135.2,1.745952,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:18,64,135.3,1.757422,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:19,64,135.3,1.780362,1.781762,TRUE,FALSE,1.9
2015-13-7-16:27:20,64,135.4,1.791832,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:22,64,135.4,1.768892,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:23,64,135.4,1.700073,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:25,64,135.3,1.654193,1.758775,TRUE,FALSE,1.9
2015-13-7-16:27:26,64,135.3,1.631253,1.735789,TRUE,FALSE,1.9
2015-13-7-16:27:27,64,135.3,1.585374,1.689817,TRUE,FALSE,1.9
2015-13-7-16:27:29,64,135.2,1.505085,1.609366,TRUE,FALSE,1.9
2015-13-7-16:27:30,64.1,135.2,1.459205,1.597873,TRUE,FALSE,1.9
2015-13-7-16:27:32,64.1,135.2,1.482145,1.551901,TRUE,FALSE,1.9
2015-13-7-16:27:33,64.1,135.2,1.585374,1.482943,TRUE,FALSE,1.9
2015-13-7-16:27:34,64.1,135.2,1.688603,1.413985,TRUE,FALSE,1.9
2015-13-7-16:27:36,64.1,135.2,1.734482,1.402492,TRUE,FALSE,1.9
2015-13-7-16:27:37,64.1,135.2,1.803301,1.482943,TRUE,FALSE,1.9
2015-13-7-16:27:39,64.1,135.2,1.826241,1.632352,TRUE,FALSE,1.9
2015-13-7-16:27:40,64.1,135.1,1.791832,1.735789,TRUE,FALSE,1.9
2015-13-7-16:27:41,64.1,135,1.768892,1.816241,TRUE,FALSE,1.9
2015-13-7-16:27:43,64.1,135,1.780362,1.839227,TRUE,FALSE,1.9
2015-13-7-16:27:44,64.1,135,1.768892,1.804748,TRUE,FALSE,1.9
2015-13-7-16:27:46,64.1,134.9,1.791832,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:47,64.1,134.9,1.814771,1.781762,TRUE,FALSE,1.9
2015-13-7-16:27:48,64.1,134.9,1.803301,1.770268,TRUE,FALSE,1.9
2015-13-7-16:27:50,64.1,134.9,1.814771,1.816241,TRUE,FALSE,1.9
2015-13-7-16:27:51,64.1,134.8,1.837711,1.816241,TRUE,FALSE,1.9
