time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MEDIA,MARCHA,PARO,VELOCIDAD,,
2015-14-7-10:14:41,62.2,134.5,1.860651,1.712803,1.786727,TRUE,TRUE,2.5,,
2015-14-7-10:14:43,62.2,134.5,1.860651,1.689817,1.775234,TRUE,TRUE,2.5,,
2015-14-7-10:14:44,62.2,134.5,1.860651,1.678324,1.7694875,TRUE,TRUE,2.5,,
2015-14-7-10:14:45,62.2,134.5,1.883591,1.712803,1.798197,TRUE,TRUE,2.5,,
2015-14-7-10:14:47,62.2,134.5,1.895061,1.747282,1.8211715,TRUE,TRUE,2.5,,
2015-14-7-10:14:48,62.2,134.4,1.883591,1.724296,1.8039435,TRUE,TRUE,2.5,,
2015-14-7-10:14:50,62.2,134.4,1.860651,1.747282,1.8039665,TRUE,TRUE,2.5,,
2015-14-7-10:14:51,62.2,134.3,1.826241,1.747282,1.7867615,TRUE,TRUE,2.5,,
2015-14-7-10:14:52,62.2,134.4,1.814771,1.747282,1.7810265,TRUE,TRUE,2.5,,
2015-14-7-10:14:54,62.2,134.4,1.791832,1.747282,1.769557,TRUE,TRUE,2.5,,
2015-14-7-10:14:55,62.2,134.5,1.780362,1.735789,1.7580755,TRUE,TRUE,2.5,,
2015-14-7-10:14:57,62.2,134.6,1.757422,1.712803,1.7351125,TRUE,TRUE,2.5,,
2015-14-7-10:14:58,62.2,134.7,1.711542,1.735789,1.7236655,TRUE,TRUE,2.5,,
2015-14-7-10:14:59,62.2,134.7,1.688603,1.712803,1.700703,TRUE,TRUE,2.5,,
2015-14-7-10:15:1,62.2,134.8,1.677133,1.712803,1.694968,TRUE,TRUE,2.5,,
2015-14-7-10:15:2,62.2,134.9,1.642723,1.666831,1.654777,TRUE,TRUE,2.5,,
2015-14-7-10:15:4,62.2,134.9,1.642723,1.643845,1.643284,TRUE,TRUE,2.5,,
2015-14-7-10:15:5,62.2,134.9,1.688603,1.655338,1.6719705,TRUE,TRUE,2.5,,
2015-14-7-10:15:6,62.2,135,1.677133,1.609366,1.6432495,TRUE,TRUE,2.5,,
2015-14-7-10:15:8,62.2,135.1,1.734482,1.609366,1.671924,TRUE,TRUE,2.5,,
2015-14-7-10:15:9,62.2,135.2,1.642723,1.655338,1.6490305,TRUE,TRUE,2.5,,
2015-14-7-10:15:11,62.2,135.3,1.654193,1.655338,1.6547655,TRUE,TRUE,2.5,,
2015-14-7-10:15:12,62.1,135.4,1.654193,1.781762,1.7179775,TRUE,TRUE,2.5,,
2015-14-7-10:15:13,62.1,135.5,1.642723,1.666831,1.654777,TRUE,TRUE,2.5,,
2015-14-7-10:15:15,62.1,135.6,1.619783,1.632352,1.6260675,TRUE,TRUE,2.5,,
2015-14-7-10:15:16,62.1,135.7,1.619783,1.632352,1.6260675,TRUE,TRUE,2.5,,
2015-14-7-10:15:18,62.1,135.8,1.619783,1.609366,1.6145745,TRUE,TRUE,2.5,,
2015-14-7-10:15:19,62.1,136,1.631253,1.574887,1.60307,TRUE,TRUE,2.5,,
2015-14-7-10:15:20,62,136.1,1.608313,1.574887,1.5916,TRUE,TRUE,2.5,,
2015-14-7-10:15:22,62,136.1,1.619783,1.574887,1.597335,TRUE,TRUE,2.5,,
2015-14-7-10:15:23,62,136.3,1.608313,1.597873,1.603093,TRUE,TRUE,2.5,,
2015-14-7-10:15:25,62,136.3,1.585374,1.597873,1.5916235,TRUE,TRUE,2.5,,
2015-14-7-10:15:26,62,136.4,1.562434,1.563394,1.562914,TRUE,TRUE,2.5,,
2015-14-7-10:15:27,62.1,136.4,1.596844,1.563394,1.580119,TRUE,TRUE,2.5,,
2015-14-7-10:15:29,62.1,136.4,1.608313,1.563394,1.5858535,TRUE,TRUE,2.5,,
2015-14-7-10:15:30,62.1,136.5,1.631253,1.540408,1.5858305,TRUE,TRUE,2.5,,
2015-14-7-10:15:32,62.1,136.5,1.654193,1.574887,1.61454,TRUE,TRUE,2.5,,
2015-14-7-10:15:33,62.1,136.5,1.665663,1.609366,1.6375145,TRUE,TRUE,2.5,,
2015-14-7-10:15:34,62.1,136.6,1.665663,1.655338,1.6605005,TRUE,TRUE,2.5,,
2015-14-7-10:15:36,62.1,136.6,1.654193,1.666831,1.660512,TRUE,TRUE,2.5,,
2015-14-7-10:15:37,62.1,136.6,1.654193,1.678324,1.6662585,TRUE,TRUE,2.5,,
2015-14-7-10:15:39,62.1,136.6,1.619783,1.678324,1.6490535,TRUE,TRUE,2.5,,
2015-14-7-10:15:40,62.1,136.6,1.585374,1.666831,1.6261025,TRUE,TRUE,2.5,,
2015-14-7-10:15:41,62.1,136.6,1.562434,1.643845,1.6031395,TRUE,TRUE,2.5,,
2015-14-7-10:15:43,62.1,136.6,1.539494,1.620859,1.5801765,TRUE,TRUE,2.5,,
2015-14-7-10:15:44,62.1,136.6,1.573904,1.597873,1.5858885,TRUE,TRUE,2.5,,
2015-14-7-10:15:46,62.2,136.5,1.631253,1.551901,1.591577,TRUE,TRUE,2.5,,
2015-14-7-10:15:47,62.2,136.5,1.573904,1.551901,1.5629025,TRUE,TRUE,2.5,,
2015-14-7-10:15:48,62.2,136.5,1.550964,1.574887,1.5629255,TRUE,TRUE,2.5,,
2015-14-7-10:15:50,62.2,136.5,1.550964,1.620859,1.5859115,TRUE,TRUE,2.5,,
2015-14-7-10:15:51,62.2,136.5,1.550964,1.574887,1.5629255,TRUE,TRUE,2.5,,
2015-14-7-10:15:53,62.2,136.3,1.562434,1.574887,1.5686605,TRUE,TRUE,2.5,,
2015-14-7-10:15:54,62.2,136.2,1.573904,1.563394,1.568649,TRUE,TRUE,2.5,,
2015-14-7-10:15:55,62.1,136.2,1.550964,1.563394,1.557179,TRUE,TRUE,2.5,,
2015-14-7-10:15:57,62.1,136.1,1.550964,1.574887,1.5629255,TRUE,TRUE,2.5,,
2015-14-7-10:15:58,62.1,136,1.528024,1.58638,1.557202,TRUE,TRUE,2.5,,
2015-14-7-10:16:0,62.1,136,1.516554,1.551901,1.5342275,TRUE,TRUE,2.5,,
2015-14-7-10:16:1,62.1,135.9,1.482145,1.540408,1.5112765,TRUE,TRUE,2.5,,
2015-14-7-10:16:2,62.1,135.9,1.470675,1.540408,1.5055415,TRUE,TRUE,2.5,,
2015-14-7-10:16:4,62.1,135.8,1.447735,1.528915,1.488325,TRUE,TRUE,2.5,,
2015-14-7-10:16:5,62.1,135.7,1.401856,1.482943,1.4423995,TRUE,TRUE,2.5,,
2015-14-7-10:16:7,62.2,135.6,1.390386,1.482943,1.4366645,TRUE,TRUE,2.5,,
2015-14-7-10:16:8,62.2,135.6,1.413326,1.448464,1.430895,TRUE,TRUE,2.5,,
2015-14-7-10:16:9,62.2,135.6,1.424795,1.402492,1.4136435,TRUE,TRUE,2.5,,
2015-14-7-10:16:11,62.2,135.5,1.482145,1.413985,1.448065,TRUE,TRUE,2.5,,
2015-14-7-10:16:12,62.2,135.5,1.505085,1.413985,1.459535,TRUE,TRUE,2.5,,
2015-14-7-10:16:14,62.1,135.5,1.528024,1.425478,1.476751,TRUE,TRUE,2.5,,
2015-14-7-10:16:15,62.1,135.5,1.528024,1.494436,1.51123,TRUE,TRUE,2.5,,
2015-14-7-10:16:16,62.1,135.5,1.562434,1.482943,1.5226885,TRUE,TRUE,2.5,,
2015-14-7-10:16:18,62.1,135.5,1.573904,1.528915,1.5514095,TRUE,TRUE,2.5,,
2015-14-7-10:16:19,62.1,135.6,1.539494,1.540408,1.539951,TRUE,TRUE,2.5,,
2015-14-7-10:16:21,62.1,135.6,1.539494,1.574887,1.5571905,TRUE,TRUE,2.5,,
2015-14-7-10:16:22,62.1,135.6,1.539494,1.563394,1.551444,TRUE,TRUE,2.5,,
2015-14-7-10:16:23,62.1,135.6,1.550964,1.563394,1.557179,TRUE,TRUE,2.5,,
2015-14-7-10:16:25,62.2,135.5,1.550964,1.540408,1.545686,TRUE,TRUE,2.5,,
2015-14-7-10:16:26,62.2,135.5,1.539494,1.563394,1.551444,TRUE,TRUE,2.5,,
2015-14-7-10:16:28,62.2,135.5,1.516554,1.574887,1.5457205,TRUE,TRUE,2.5,,
2015-14-7-10:16:29,62.2,135.4,1.493615,1.58638,1.5399975,TRUE,TRUE,2.5,,
2015-14-7-10:16:30,62.2,135.3,1.505085,1.563394,1.5342395,TRUE,TRUE,2.5,,
2015-14-7-10:16:32,62.2,135.3,1.482145,1.517422,1.4997835,TRUE,TRUE,2.5,,
2015-14-7-10:16:33,62.2,135.3,1.470675,1.505929,1.488302,TRUE,TRUE,2.5,,
2015-14-7-10:16:35,62.2,135.2,1.447735,1.517422,1.4825785,TRUE,TRUE,2.5,,
2015-14-7-10:16:36,62.3,135.1,1.390386,1.482943,1.4366645,TRUE,TRUE,2.5,,
2015-14-7-10:16:37,62.3,135,1.401856,1.459957,1.4309065,TRUE,TRUE,2.2,,
2015-14-7-10:16:39,62.3,135,1.367446,1.425478,1.396462,TRUE,TRUE,2.2,,
2015-14-7-10:16:40,62.3,135,1.355976,1.402492,1.379234,TRUE,TRUE,2.2,,
2015-14-7-10:16:42,62.3,134.9,1.355976,1.390998,1.373487,TRUE,TRUE,2.2,,
2015-14-7-10:16:43,62.4,134.8,1.367446,1.356519,1.3619825,TRUE,TRUE,2.2,,
2015-14-7-10:16:44,62.4,134.8,1.333036,1.345026,1.339031,TRUE,TRUE,2.2,,
2015-14-7-10:16:46,62.4,134.8,1.321566,1.345026,1.333296,TRUE,TRUE,2.2,,
2015-14-7-10:16:47,62.4,134.8,1.298627,1.356519,1.327573,TRUE,TRUE,2.2,,
2015-14-7-10:16:49,62.4,134.8,1.310097,1.368012,1.3390545,TRUE,TRUE,2.2,,
2015-14-7-10:16:50,62.4,134.8,1.310097,1.345026,1.3275615,TRUE,TRUE,2.2,,
2015-14-7-10:16:51,62.4,134.9,1.310097,1.310547,1.310322,TRUE,TRUE,2.2,,
2015-14-7-10:16:53,62.4,134.8,1.321566,1.32204,1.321803,TRUE,TRUE,2.2,,
2015-14-7-10:16:54,62.4,134.8,1.367446,1.32204,1.344743,TRUE,TRUE,2.2,,
2015-14-7-10:16:56,62.4,134.8,1.367446,1.299054,1.33325,TRUE,TRUE,2.2,,
2015-14-7-10:16:57,62.4,134.8,1.367446,1.333533,1.3504895,TRUE,TRUE,2.2,,
