time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:10:8,67.2,120.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:9,67.2,120.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:10,67.2,119.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:12,67.2,119.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:13,67.1,119.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:15,67.1,119.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:16,67.1,119.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:17,67.1,119.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:19,67.0,119.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:20,67.0,118.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:22,67.0,118.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:23,67.0,118.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:24,67.0,118.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:26,66.9,118.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:27,67.0,117.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:29,66.9,117.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:30,66.9,117.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:31,66.9,117.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:33,66.9,117.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:34,66.9,116.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:36,66.9,116.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:37,67.0,116.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:38,67.0,116.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:40,66.9,116.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:41,66.9,116.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:43,66.9,115.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:44,66.9,115.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:45,66.9,115.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:47,66.9,115.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:48,66.9,115.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:50,66.8,115.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:51,66.8,115.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:52,66.8,115.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:54,66.8,115.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:55,66.8,115.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:57,66.7,115.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:58,66.7,115.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:59,66.7,114.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:1,66.7,114.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:2,66.6,114.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:4,66.6,114.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:5,66.6,114.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:6,66.6,114.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:8,66.6,114.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:9,66.6,114.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:11,66.6,114.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:12,66.5,114.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:13,66.5,113.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:15,66.5,113.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:16,66.5,113.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:18,66.5,113.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:19,66.5,113.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:21,66.5,113.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:22,66.5,113.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:23,66.5,113.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:25,66.4,113.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
